User_id,Merchant_id,Coupon_id,Discount_rate,Distance,Date_received,Date,label,Dis_type,Dis_rate,Dis_man,Dis_jian,weekday,day_type,u_nocoupon_count,u_withcoupon_out15day_count,u_withcoupon_in15day_count,m_nocoupon_count,m_withcoupon_out15day_count,m_withcoupon_in15day_count
1390775,5106,6772.0,100:20,10.0,2016-06-09,,0.0,1.0,0.8,100.0,20.0,4.0,0.0,,,,,,
3699566,2436,3992.0,30:5,-1.0,2016-06-04,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
4095854,797,9362.0,30:5,0.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
3572078,450,1613.0,30:5,2.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
2137454,5032,13203.0,30:10,9.0,2016-06-13,,0.0,1.0,0.6666666666666667,30.0,10.0,1.0,0.0,,,,,,
5849820,760,2418.0,30:5,10.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
6636252,3621,4823.0,20:5,0.0,2016-06-12,,0.0,1.0,0.75,20.0,5.0,7.0,1.0,,,,,,
1331639,3621,4823.0,20:5,0.0,2016-06-01,,0.0,1.0,0.75,20.0,5.0,3.0,0.0,,,,,,
5597916,760,2418.0,30:5,0.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
1598135,3621,4823.0,20:5,0.0,2016-06-07,,0.0,1.0,0.75,20.0,5.0,2.0,0.0,,,,,,
1730999,450,1613.0,30:5,2.0,2016-06-10,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
4304604,760,2418.0,30:5,0.0,2016-06-08,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
6663900,760,2418.0,30:5,0.0,2016-06-08,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
6663900,3621,4823.0,20:5,0.0,2016-06-08,,0.0,1.0,0.75,20.0,5.0,3.0,0.0,,,,,,
3466094,450,1613.0,30:5,2.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
3859310,3621,4823.0,20:5,1.0,2016-06-04,,0.0,1.0,0.75,20.0,5.0,6.0,1.0,,,,,,
3859310,760,2418.0,30:5,4.0,2016-06-04,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
2157422,4675,4412.0,30:5,0.0,2016-06-03,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
5114592,760,2418.0,30:5,0.0,2016-06-12,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
484078,2177,3872.0,30:1,0.0,2016-06-13,,0.0,1.0,0.9666666666666667,30.0,1.0,1.0,0.0,,,,,,
1084856,1812,8970.0,100:20,1.0,2016-06-05,,0.0,1.0,0.8,100.0,20.0,7.0,1.0,,,,,,
468142,760,2418.0,30:5,0.0,2016-06-08,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
3221360,760,2418.0,30:5,0.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
4012400,760,2418.0,30:5,0.0,2016-06-14,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
1680056,2436,3992.0,30:5,0.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
2705264,8265,8878.0,20:5,0.0,2016-06-05,,0.0,1.0,0.75,20.0,5.0,7.0,1.0,,,,,,
518446,7974,4374.0,30:5,0.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
3754352,6189,12807.0,30:1,0.0,2016-06-14,,0.0,1.0,0.9666666666666667,30.0,1.0,2.0,0.0,,,,,,
3894128,2622,6215.0,30:10,0.0,2016-06-03,,0.0,1.0,0.6666666666666667,30.0,10.0,5.0,0.0,,,,,,
3894128,8761,29.0,20:1,6.0,2016-06-15,,0.0,1.0,0.95,20.0,1.0,3.0,0.0,,,,,,
5169888,6186,11461.0,20:5,0.0,2016-06-06,,0.0,1.0,0.75,20.0,5.0,1.0,0.0,,,,,,
5169888,1598,9991.0,100:5,1.0,2016-06-10,,0.0,1.0,0.95,100.0,5.0,5.0,0.0,,,,,,
1039836,8020,2529.0,200:10,1.0,2016-06-10,,0.0,1.0,0.95,200.0,10.0,5.0,0.0,,,,,,
1039836,3939,4752.0,100:5,1.0,2016-06-05,,0.0,1.0,0.95,100.0,5.0,7.0,1.0,,,,,,
356206,3621,4823.0,20:5,0.0,2016-06-02,,0.0,1.0,0.75,20.0,5.0,4.0,0.0,,,,,,
356206,3621,4033.0,20:5,0.0,2016-06-10,,0.0,1.0,0.75,20.0,5.0,5.0,0.0,,,,,,
2456432,7011,5092.0,10:5,0.0,2016-06-04,,0.0,1.0,0.5,10.0,5.0,6.0,1.0,,,,,,
471022,3621,4823.0,20:5,2.0,2016-06-02,,0.0,1.0,0.75,20.0,5.0,4.0,0.0,,,,,,
1008348,760,2418.0,30:5,0.0,2016-06-06,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
1008348,450,1613.0,30:5,2.0,2016-06-02,2016-06-30,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
2984816,760,2418.0,30:5,0.0,2016-06-13,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
779100,3621,4823.0,20:5,-1.0,2016-06-09,,0.0,1.0,0.75,20.0,5.0,4.0,0.0,,,,,,
6764256,2389,4841.0,20:1,0.0,2016-06-08,,0.0,1.0,0.95,20.0,1.0,3.0,0.0,,,,,,
1756856,760,2418.0,30:5,1.0,2016-06-01,2016-06-13,1.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
1756856,1494,8987.0,50:1,1.0,2016-06-02,,0.0,1.0,0.98,50.0,1.0,4.0,0.0,,,,,,
1628600,3621,4823.0,20:5,1.0,2016-06-01,,0.0,1.0,0.75,20.0,5.0,3.0,0.0,,,,,,
3126128,760,2418.0,30:5,10.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
2735984,760,2418.0,30:5,1.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
154711,760,2418.0,30:5,0.0,2016-06-04,2016-06-09,1.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
220279,1290,9629.0,100:10,2.0,2016-06-13,,0.0,1.0,0.9,100.0,10.0,1.0,0.0,,,,,,
685020,2436,3992.0,30:5,-1.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
2348912,1011,5562.0,30:5,-1.0,2016-06-04,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
3660656,760,2418.0,30:5,0.0,2016-06-07,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
253399,2532,3886.0,30:5,1.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
4964064,3621,4823.0,20:5,-1.0,2016-06-03,,0.0,1.0,0.75,20.0,5.0,5.0,0.0,,,,,,
1372856,2709,9919.0,0.95,-1.0,2016-06-08,,0.0,2.0,0.95,-1.0,-1.0,3.0,0.0,,,,,,
3007856,1469,11848.0,100:20,3.0,2016-06-04,,0.0,1.0,0.8,100.0,20.0,6.0,1.0,,,,,,
2484080,760,2418.0,30:5,4.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
409006,1469,2601.0,100:20,2.0,2016-06-03,,0.0,1.0,0.8,100.0,20.0,5.0,0.0,,,,,,
409006,1469,11848.0,100:20,2.0,2016-06-03,,0.0,1.0,0.8,100.0,20.0,5.0,0.0,,,,,,
4712160,2420,10883.0,100:30,1.0,2016-06-13,,0.0,1.0,0.7,100.0,30.0,1.0,0.0,,,,,,
1441208,638,13522.0,100:10,0.0,2016-06-02,,0.0,1.0,0.9,100.0,10.0,4.0,0.0,,,,,,
163927,2436,3992.0,30:5,-1.0,2016-06-06,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
1835960,450,1613.0,30:5,1.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
3147632,3291,3894.0,30:5,10.0,2016-06-06,2016-06-14,1.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
3147632,3291,3894.0,30:5,10.0,2016-06-05,2016-06-06,1.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
1378232,760,2418.0,30:5,3.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
526044,760,2418.0,30:5,0.0,2016-06-14,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
508846,760,2418.0,30:5,4.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
443374,1469,7430.0,50:20,10.0,2016-06-05,,0.0,1.0,0.6,50.0,20.0,7.0,1.0,,,,,,
1970360,3621,4033.0,20:5,10.0,2016-06-08,,0.0,1.0,0.75,20.0,5.0,3.0,0.0,,,,,,
394414,760,2418.0,30:5,3.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
148183,1692,6939.0,20:1,0.0,2016-06-05,,0.0,1.0,0.95,20.0,1.0,7.0,1.0,,,,,,
626268,2436,3992.0,30:5,0.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
3685232,7717,4751.0,20:1,10.0,2016-06-11,2016-06-18,1.0,1.0,0.95,20.0,1.0,6.0,1.0,,,,,,
562524,760,2418.0,30:5,0.0,2016-06-07,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
1911992,760,2418.0,30:5,1.0,2016-06-06,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
198199,760,2418.0,30:5,0.0,2016-06-13,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
6868704,2420,10883.0,100:30,0.0,2016-06-13,,0.0,1.0,0.7,100.0,30.0,1.0,0.0,,,,,,
924252,760,2418.0,30:5,1.0,2016-06-04,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
462190,7113,1633.0,50:10,9.0,2016-06-13,,0.0,1.0,0.8,50.0,10.0,1.0,0.0,,,,,,
860508,2050,3780.0,200:20,1.0,2016-06-13,,0.0,1.0,0.9,200.0,20.0,1.0,0.0,,,,,,
365038,7906,4557.0,100:20,1.0,2016-06-07,,0.0,1.0,0.8,100.0,20.0,2.0,0.0,,,,,,
414190,760,2418.0,30:5,0.0,2016-06-08,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
430702,7113,1633.0,50:10,-1.0,2016-06-13,,0.0,1.0,0.8,50.0,10.0,1.0,0.0,,,,,,
829404,7717,3563.0,20:1,3.0,2016-06-09,,0.0,1.0,0.95,20.0,1.0,4.0,0.0,,,,,,
158263,1469,11848.0,100:20,0.0,2016-06-07,,0.0,1.0,0.8,100.0,20.0,2.0,0.0,,,,,,
5590752,760,2418.0,30:5,0.0,2016-06-08,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
5590752,6901,2366.0,30:5,0.0,2016-06-08,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
5068512,760,2418.0,30:5,1.0,2016-06-04,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
207703,1469,2601.0,100:20,7.0,2016-06-01,,0.0,1.0,0.8,100.0,20.0,3.0,0.0,,,,,,
207703,1469,11848.0,100:20,7.0,2016-06-01,,0.0,1.0,0.8,100.0,20.0,3.0,0.0,,,,,,
1027932,760,2418.0,30:5,0.0,2016-06-06,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
1027932,7782,6508.0,10:1,8.0,2016-06-14,,0.0,1.0,0.9,10.0,1.0,2.0,0.0,,,,,,
5603040,6504,244.0,20:1,1.0,2016-06-02,,0.0,1.0,0.95,20.0,1.0,4.0,0.0,,,,,,
5603040,6504,7542.0,30:1,1.0,2016-06-02,2016-06-02,1.0,1.0,0.9666666666666667,30.0,1.0,4.0,0.0,,,,,,
448558,2164,6795.0,10:1,1.0,2016-06-07,,0.0,1.0,0.9,10.0,1.0,2.0,0.0,,,,,,
2410352,2420,10883.0,100:30,3.0,2016-06-13,,0.0,1.0,0.7,100.0,30.0,1.0,0.0,,,,,,
537180,450,1613.0,30:5,2.0,2016-06-07,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
1271480,3621,4823.0,20:5,2.0,2016-06-07,,0.0,1.0,0.75,20.0,5.0,2.0,0.0,,,,,,
1271480,760,2418.0,30:5,0.0,2016-06-06,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
383854,2050,3780.0,200:20,1.0,2016-06-11,,0.0,1.0,0.9,200.0,20.0,6.0,1.0,,,,,,
964956,760,2418.0,30:5,0.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
3073904,760,2418.0,30:5,1.0,2016-06-06,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
1733816,2783,10885.0,20:1,0.0,2016-06-09,,0.0,1.0,0.95,20.0,1.0,4.0,0.0,,,,,,
5894880,7717,4751.0,20:1,5.0,2016-06-03,,0.0,1.0,0.95,20.0,1.0,5.0,0.0,,,,,,
5894880,7717,3563.0,20:1,5.0,2016-06-04,,0.0,1.0,0.95,20.0,1.0,6.0,1.0,,,,,,
6956772,3621,4823.0,20:5,10.0,2016-06-06,,0.0,1.0,0.75,20.0,5.0,1.0,0.0,,,,,,
1351097,450,1613.0,30:5,7.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
1288121,1469,2601.0,100:20,0.0,2016-06-08,,0.0,1.0,0.8,100.0,20.0,3.0,0.0,,,,,,
3627890,755,7708.0,100:20,0.0,2016-06-03,,0.0,1.0,0.8,100.0,20.0,5.0,0.0,,,,,,
3627890,7910,11685.0,10:5,0.0,2016-06-06,2016-06-11,1.0,1.0,0.5,10.0,5.0,1.0,0.0,,,,,,
5684964,4666,6604.0,100:10,-1.0,2016-06-02,,0.0,1.0,0.9,100.0,10.0,4.0,0.0,,,,,,
3498866,7354,2002.0,50:5,0.0,2016-06-07,,0.0,1.0,0.9,50.0,5.0,2.0,0.0,,,,,,
1816505,760,2418.0,30:5,1.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
1816505,450,9757.0,30:5,2.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
6744804,3621,4823.0,20:5,0.0,2016-06-01,,0.0,1.0,0.75,20.0,5.0,3.0,0.0,,,,,,
4397796,7591,3829.0,50:5,1.0,2016-06-03,,0.0,1.0,0.9,50.0,5.0,5.0,0.0,,,,,,
1821113,2813,12418.0,30:5,1.0,2016-06-10,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
1821113,760,2418.0,30:5,1.0,2016-06-07,2016-06-13,1.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
2210162,760,2418.0,30:5,1.0,2016-06-07,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
2089913,3621,4823.0,20:5,1.0,2016-06-09,,0.0,1.0,0.75,20.0,5.0,4.0,0.0,,,,,,
1768121,450,1613.0,30:5,0.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
1508537,7903,8137.0,20:1,0.0,2016-06-15,,0.0,1.0,0.95,20.0,1.0,3.0,0.0,,,,,,
1639865,4220,3198.0,100:10,4.0,2016-06-09,,0.0,1.0,0.9,100.0,10.0,4.0,0.0,,,,,,
1639865,4220,3198.0,100:10,4.0,2016-06-06,2016-06-25,0.0,1.0,0.9,100.0,10.0,1.0,0.0,,,,,,
3018098,7717,9614.0,20:1,1.0,2016-06-05,,0.0,1.0,0.95,20.0,1.0,7.0,1.0,,,,,,
4219620,760,2418.0,30:5,3.0,2016-06-08,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
3291506,760,2418.0,30:5,0.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
1648313,3621,4823.0,20:5,0.0,2016-06-02,,0.0,1.0,0.75,20.0,5.0,4.0,0.0,,,,,,
2518898,760,2418.0,30:5,0.0,2016-06-14,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
2784626,4282,5575.0,20:1,10.0,2016-06-13,,0.0,1.0,0.95,20.0,1.0,1.0,0.0,,,,,,
4100978,760,2418.0,30:5,0.0,2016-06-06,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
2795378,760,2418.0,30:5,10.0,2016-06-04,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
1332665,2714,13408.0,20:1,1.0,2016-06-08,,0.0,1.0,0.95,20.0,1.0,3.0,0.0,,,,,,
2669426,6901,1097.0,50:10,0.0,2016-06-03,,0.0,1.0,0.8,50.0,10.0,5.0,0.0,,,,,,
3718514,3672,5039.0,50:5,-1.0,2016-06-01,,0.0,1.0,0.9,50.0,5.0,3.0,0.0,,,,,,
4293348,3621,4823.0,20:5,2.0,2016-06-11,,0.0,1.0,0.75,20.0,5.0,6.0,1.0,,,,,,
6391524,1469,11848.0,100:20,6.0,2016-06-10,,0.0,1.0,0.8,100.0,20.0,5.0,0.0,,,,,,
3217268,3621,4823.0,20:5,0.0,2016-06-01,,0.0,1.0,0.75,20.0,5.0,3.0,0.0,,,,,,
607965,760,2418.0,30:5,2.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
1806266,1469,7430.0,50:20,0.0,2016-06-15,,0.0,1.0,0.6,50.0,20.0,3.0,0.0,,,,,,
3088244,760,2418.0,30:5,0.0,2016-06-07,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
3880820,760,2418.0,30:5,1.0,2016-06-09,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
3357044,760,2418.0,30:5,0.0,2016-06-03,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
3095924,3917,5050.0,30:1,0.0,2016-06-02,,0.0,1.0,0.9666666666666667,30.0,1.0,4.0,0.0,,,,,,
675933,7717,4751.0,20:1,3.0,2016-06-13,2016-06-18,1.0,1.0,0.95,20.0,1.0,1.0,0.0,,,,,,
675933,7717,13423.0,20:1,3.0,2016-06-02,2016-06-05,1.0,1.0,0.95,20.0,1.0,4.0,0.0,,,,,,
675933,7717,13423.0,20:1,3.0,2016-06-05,2016-06-07,1.0,1.0,0.95,20.0,1.0,7.0,1.0,,,,,,
675933,7717,13423.0,20:1,3.0,2016-06-07,2016-06-13,1.0,1.0,0.95,20.0,1.0,2.0,0.0,,,,,,
5146344,1469,11848.0,100:20,0.0,2016-06-09,,0.0,1.0,0.8,100.0,20.0,4.0,0.0,,,,,,
807261,450,1613.0,30:5,6.0,2016-06-14,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
5413608,760,2418.0,30:5,-1.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
4149620,760,2418.0,30:5,0.0,2016-06-08,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
2713460,760,2418.0,30:5,0.0,2016-06-08,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
678621,7717,9614.0,20:1,0.0,2016-06-01,,0.0,1.0,0.95,20.0,1.0,3.0,0.0,,,,,,
1096634,450,1613.0,30:5,1.0,2016-06-14,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
4031348,7910,11685.0,10:5,-1.0,2016-06-06,,0.0,1.0,0.5,10.0,5.0,1.0,0.0,,,,,,
1688762,450,1613.0,30:5,3.0,2016-06-07,,0.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
583389,760,2418.0,30:5,7.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
2464628,760,2418.0,30:5,0.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
1692602,7137,10542.0,100:10,-1.0,2016-06-10,,0.0,1.0,0.9,100.0,10.0,5.0,0.0,,,,,,
1890746,4830,961.0,30:1,0.0,2016-06-02,,0.0,1.0,0.9666666666666667,30.0,1.0,4.0,0.0,,,,,,
3257204,760,2418.0,30:5,3.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
683997,760,2418.0,30:5,10.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
6258408,760,2418.0,30:5,6.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
3261812,760,2418.0,30:5,0.0,2016-06-09,2016-06-30,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
881757,760,2418.0,30:5,-1.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
1963706,7422,4727.0,0.8,3.0,2016-06-05,,0.0,2.0,0.8,-1.0,-1.0,7.0,1.0,,,,,,
2099060,760,2418.0,30:5,0.0,2016-06-06,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
1902266,760,2418.0,30:5,1.0,2016-06-03,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
1902266,450,1613.0,30:5,4.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
6298344,2622,6215.0,30:10,1.0,2016-06-03,,0.0,1.0,0.6666666666666667,30.0,10.0,5.0,0.0,,,,,,
525405,760,2418.0,30:5,6.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
918621,7903,8137.0,20:1,0.0,2016-06-06,,0.0,1.0,0.95,20.0,1.0,1.0,0.0,,,,,,
918621,7903,8137.0,20:1,0.0,2016-06-05,2016-06-06,1.0,1.0,0.95,20.0,1.0,7.0,1.0,,,,,,
918621,3388,10201.0,20:1,1.0,2016-06-02,,0.0,1.0,0.95,20.0,1.0,4.0,0.0,,,,,,
3547508,760,2418.0,30:5,1.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
3945332,2420,10883.0,100:30,9.0,2016-06-13,,0.0,1.0,0.7,100.0,30.0,1.0,0.0,,,,,,
2768756,760,2418.0,30:5,0.0,2016-06-03,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
1254842,760,2418.0,30:5,0.0,2016-06-08,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
762333,760,2418.0,30:5,1.0,2016-06-13,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
991965,2436,12462.0,20:5,2.0,2016-06-05,,0.0,1.0,0.75,20.0,5.0,7.0,1.0,,,,,,
1329338,388,7224.0,30:5,1.0,2016-06-05,2016-06-07,1.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
1329338,388,7224.0,30:5,1.0,2016-06-07,2016-06-18,1.0,1.0,0.8333333333333334,30.0,5.0,2.0,0.0,,,,,,
3707252,7717,3563.0,20:1,4.0,2016-06-04,,0.0,1.0,0.95,20.0,1.0,6.0,1.0,,,,,,
567261,3427,1119.0,10:1,0.0,2016-06-05,,0.0,1.0,0.9,10.0,1.0,7.0,1.0,,,,,,
2401652,1597,4271.0,20:1,0.0,2016-06-15,,0.0,1.0,0.95,20.0,1.0,3.0,0.0,,,,,,
2401652,1597,4271.0,20:1,0.0,2016-06-12,2016-06-30,0.0,1.0,0.95,20.0,1.0,7.0,1.0,,,,,,
3323252,760,2418.0,30:5,0.0,2016-06-02,,0.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
3324788,3621,4823.0,20:5,1.0,2016-06-11,,0.0,1.0,0.75,20.0,5.0,6.0,1.0,,,,,,
1402298,450,1613.0,30:5,0.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
1209530,4860,9316.0,100:30,0.0,2016-06-04,,0.0,1.0,0.7,100.0,30.0,6.0,1.0,,,,,,
2813300,1469,2601.0,100:20,2.0,2016-06-13,,0.0,1.0,0.8,100.0,20.0,1.0,0.0,,,,,,
4316904,760,2418.0,30:5,0.0,2016-06-06,,0.0,1.0,0.8333333333333334,30.0,5.0,1.0,0.0,,,,,,
770013,450,1613.0,30:5,-1.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
1081274,760,2418.0,30:5,2.0,2016-06-05,,0.0,1.0,0.8333333333333334,30.0,5.0,7.0,1.0,,,,,,
3611510,760,2418.0,30:5,2.0,2016-06-10,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
1085627,3621,4823.0,20:5,0.0,2016-06-02,,0.0,1.0,0.75,20.0,5.0,4.0,0.0,,,,,,
1217723,760,2418.0,30:5,1.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
1545659,5864,1427.0,30:1,4.0,2016-06-10,,0.0,1.0,0.9666666666666667,30.0,1.0,5.0,0.0,,,,,,
5661420,760,2418.0,30:5,1.0,2016-06-01,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
2832758,760,2418.0,30:5,2.0,2016-06-09,2016-06-11,1.0,1.0,0.8333333333333334,30.0,5.0,4.0,0.0,,,,,,
2571638,760,2418.0,30:5,0.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
6979308,7113,1808.0,100:10,-1.0,2016-06-08,,0.0,1.0,0.9,100.0,10.0,3.0,0.0,,,,,,
6979308,7113,6928.0,200:20,-1.0,2016-06-08,,0.0,1.0,0.9,200.0,20.0,3.0,0.0,,,,,,
1549499,889,3203.0,20:1,4.0,2016-06-09,,0.0,1.0,0.95,20.0,1.0,4.0,0.0,,,,,,
2074811,450,1613.0,30:5,2.0,2016-06-15,,0.0,1.0,0.8333333333333334,30.0,5.0,3.0,0.0,,,,,,
2709878,3621,4823.0,20:5,1.0,2016-06-07,,0.0,1.0,0.75,20.0,5.0,2.0,0.0,,,,,,
1816763,6763,2228.0,20:1,0.0,2016-06-04,,0.0,1.0,0.95,20.0,1.0,6.0,1.0,,,,,,
1623995,450,1613.0,30:5,5.0,2016-06-03,,0.0,1.0,0.8333333333333334,30.0,5.0,5.0,0.0,,,,,,
6761196,760,2418.0,30:5,0.0,2016-06-11,,0.0,1.0,0.8333333333333334,30.0,5.0,6.0,1.0,,,,,,
2333558,7717,9614.0,20:1,0.0,2016-06-05,,0.0,1.0,0.95,20.0,1.0,7.0,1.0,,,,,,
1888187,2420,10883.0,100:30,-1.0,2016-06-13,,0.0,1.0,0.7,100.0,30.0,1.0,0.0,,,,,,
